здравому	здравый	ADJ	Case=Dat|Degree=Pos|Gender=Masc|Number=Sing
взрыве	взрыв	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
сталкиваемся	сталкиваться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid
инициативе	инициатива	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
дойдет	дойти	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
содержится	содержаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
терактов	теракт	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
акционеров	акционер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
взрывы	взрыв	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
установку	установка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
миссию	миссия	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
чемпионом	чемпион	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
построение	построение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
принятия	принятие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
посадкой	посадка	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
бокам	бок	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
Сверху	сверху	ADV	Degree=Pos
Омске	Омск	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
нанес	нанести	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
нравиться	нравиться	VERB	Aspect=Imp|VerbForm=Inf|Voice=Mid
Никиты	Никита	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
проявить	проявить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
производительность	производительность	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
производительность	производительность	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
московском	московский	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
удивлялся	удивляться	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
линия	линия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
встретились	встретиться	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
какая	какой	DET	Case=Nom|Gender=Fem|Number=Sing
те	тот	DET	Case=Nom|Number=Plur
те	тот	DET	Case=Acc|Number=Plur
смешения	смешение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
формировании	формирование	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Актуальные	актуальный	ADJ	Case=Nom|Degree=Pos|Number=Plur
Грузию	Грузия	PROPN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
сформировался	сформироваться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
котла	котел	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
поиска	поиск	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
кровь	кровь	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
кровь	кровь	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
другая	другой	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
среды	среда	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
мужу	муж	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
нейронов	нейрон	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
рекламу	реклама	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
пустые	пустой	ADJ	Case=Nom|Degree=Pos|Number=Plur
болей	боль	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
генома	геном	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
компенсировать	компенсировать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
учреждениях	учреждение	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
суду	суд	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
объясняет	объяснять	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
металл	металл	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
металл	металл	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
конкурента	конкурент	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
старая	старый	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
вызывающие	вызывать	VERB	Aspect=Imp|Case=Nom|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act
убивать	убивать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
оппозиционная	оппозиционный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
Говорят	говорить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
товарищи	товарищ	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
темнота	темнота	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
двенадцать	двенадцать	NUM	Case=Acc
имени	имя	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
имени	имя	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
платье	платье	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
пенсионеров	пенсионер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
конференции	конференция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
конференции	конференция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
57	57	NUM	_
рассказывала	рассказывать	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
синтеза	синтез	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
саммит	саммит	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
выявлены	выявить	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
рабочую	рабочий	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
диктовать	диктовать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
членам	член	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
преподаватели	преподаватель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
Ливана	Ливан	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Савельеву	Савельев	PROPN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
Накануне	накануне	ADP	_
Накануне	накануне	ADV	Degree=Pos
Итог	итог	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
птицы	птица	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
птицы	птица	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
задачей	задача	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
регионы	регион	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
регионы	регион	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
рамки	рамка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
поставить	ставить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
пахнет	пахнуть	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
терминология	терминология	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
тренду	тренд	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
насчитывается	насчитываться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
наземных	наземный	ADJ	Case=Gen|Degree=Pos|Number=Plur
ГРЭС	ГРЭС	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
старую	старый	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
внутрь	внутрь	ADV	Degree=Pos
внутрь	внутрь	ADP	_
китайцы	китаец	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
запрещалось	запрещать	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass
руль	руль	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
выбирая	выбирать	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
лиги	лига	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
захваченных	захватить	VERB	Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
охватывает	охватывать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
двигаясь	двигаться	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid
контейнера	контейнер	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
планировал	планировать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
уходит	уходить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
играет	играть	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
основного	основной	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
годы	год	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
годы	год	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
конкретно	конкретно	ADV	Degree=Pos
гасить	гасить	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
концерт	концерт	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
лишним	лишний	ADJ	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing
лишним	лишний	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
откуда-то	откуда-то	ADV	Degree=Pos
отпустили	отпустить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
недоверия	недоверие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
падает	падать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
пшеницы	пшеница	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
следующая	следующий	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
врага	враг	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
опыте	опыт	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
заработной	заработный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
присутствуют	присутствовать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
делу	дело	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
чрезвычайное	чрезвычайный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
Г-н	господин	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
работающая	работать	VERB	Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
Лишь	лишь	PART	_
высказывать	высказывать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
Формулы	Формула	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
читателя	читатель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
занимают	занимать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
Ефимовой	Ефимова	PROPN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
Сети	Сеть	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Сети	Сеть	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
диаметрально	диаметрально	ADV	Degree=Pos
догнать	догнать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
поставщиками	поставщик	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
побывал	побывать	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
1912	1912	NUM	_
университетского	университетский	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
ограничение	ограничение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
ограничение	ограничение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
эффективное	эффективный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
бутылки	бутылка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
самцов	самец	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
четвертый	четвертый	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
исторической	исторический	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
исторической	исторический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
исторической	исторический	ADJ	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
исторической	исторический	ADJ	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
какие	какой	DET	Case=Acc|Number=Plur
какие	какой	DET	Case=Nom|Number=Plur
чемпионатов	чемпионат	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
прервано	прервать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
дату	дата	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
ею	она	PRON	Case=Ins|Gender=Fem|Number=Sing|Person=3
стремится	стремиться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
редкостью	редкость	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
гор	гора	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
Те	тот	DET	Case=Nom|Number=Plur
железа	железо	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
отстаивать	отстаивать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
Чавес	Чавес	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Рогозин	Рогозин	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
окружения	окружение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
считается	считать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
транспортных	транспортный	ADJ	Case=Gen|Degree=Pos|Number=Plur
Фармер	Фармер	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
остановиться	остановиться	VERB	Aspect=Perf|VerbForm=Inf|Voice=Mid
бежит	бежать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
Испании	Испания	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Испании	Испания	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
мою	мой	DET	Case=Acc|Gender=Fem|Number=Sing
установленном	установить	VERB	Aspect=Perf|Case=Loc|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
указывать	указывать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
центрами	центр	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
казну	казна	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
контроллера	контроллер	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
качества	качество	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
качества	качество	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
качества	качество	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
еврей	еврей	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
подняться	подняться	VERB	Aspect=Perf|VerbForm=Inf|Voice=Mid
достойную	достойный	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
израильскими	израильский	ADJ	Case=Ins|Degree=Pos|Number=Plur
палатах	палата	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
мною	я	PRON	Case=Ins|Number=Sing|Person=1
65	65	NUM	_
ограничить	ограничить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
троса	трос	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Очевидно	очевидный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
Очевидно	очевидно	ADV	Degree=Pos
рекомендаций	рекомендация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
что	что	PRON	Case=Nom
что	что	PRON	Case=Acc
что	что	SCONJ	_
что	что	PRON	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
введение	введение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
введение	введение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
поправки	поправка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
задумано	задумать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
Поскольку	поскольку	SCONJ	_
политикой	политика	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
рубль	рубль	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
рубль	рубль	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
двух	два	NUM	Case=Gen
двух	два	NUM	Animacy=Anim|Case=Acc|Gender=Masc
двух	два	NUM	Case=Loc
приходили	приходить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
ракет	ракета	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
долга	долг	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
проголосовали	голосовать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
европейских	европейский	ADJ	Case=Gen|Degree=Pos|Number=Plur
европейских	европейский	ADJ	Case=Loc|Degree=Pos|Number=Plur
Видите	видеть	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act
честное	честный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
Где	где	ADV	Degree=Pos
массовый	массовый	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
массовый	массовый	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
модулей	модуль	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
успеха	успех	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
подавлении	подавление	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
бортового	бортовой	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
донести	донести	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
прибудет	прибыть	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
собрались	собраться	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
экстремизма	экстремизм	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
многолетнюю	многолетний	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
кампания	кампания	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
просчитать	просчитать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
уступают	уступать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
известное	известный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
Проблемы	проблема	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
субъект	субъект	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
обновления	обновление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
никаких	никакой	DET	Case=Gen|Number=Plur
содержание	содержание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
содержание	содержание	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
понимая	понимать	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
капитализму	капитализм	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
Миллера	Миллер	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
содержанию	содержание	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
наблюдение	наблюдение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
наблюдение	наблюдение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
палестинской	палестинский	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
реформы	реформа	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
реформы	реформа	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
реформы	реформа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
определял	определять	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
мерах	мера	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
льгот	льгота	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
утвержден	утвердить	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
расходы	расход	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
расходы	расход	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
находит	находить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
пользовались	пользоваться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
частное	частный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
частное	частный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
подходят	подходить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
доллару	доллар	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
гонки	гонка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
гонки	гонка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
гонки	гонка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
иными	иной	ADJ	Case=Ins|Degree=Pos|Number=Plur
ученых	ученый	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
ученых	ученый	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
ученых	ученый	ADJ	Case=Gen|Degree=Pos|Number=Plur
едва	едва	PART	_
едва	едва	SCONJ	_
едва	едва	ADV	Degree=Pos
мальчики	мальчик	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
космос	космос	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
делай	делать	VERB	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act
Мировой	мировой	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
Теория	теория	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Семья	семья	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
тура	тур	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Сторонники	сторонник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
разложения	разложение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
родителей	родитель	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
родителей	родитель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
фактов	факт	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
шло	идти	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Жаль	жаль	ADV	Degree=Pos
длинная	длинный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
душа	душа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
трансляции	трансляция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
агент	агент	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
утверждения	утверждение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
утверждения	утверждение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
признано	признать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
стремясь	стремиться	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid
писатели	писатель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
сохранились	сохраниться	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
сот	сот	NOUN	Animacy=Inan|Case=Gen|Number=Plur
моряки	моряк	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
проведенного	провести	VERB	Aspect=Perf|Case=Gen|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
проведенного	провести	VERB	Aspect=Perf|Case=Gen|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
первоочередных	первоочередной	ADJ	Case=Gen|Degree=Pos|Number=Plur
соответствующую	соответствующий	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
обоим	оба	NUM	Case=Dat|Gender=Masc
сокращению	сокращение	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
невероятных	невероятный	ADJ	Case=Gen|Degree=Pos|Number=Plur
обосновать	обосновать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
рубеж	рубеж	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
секунды	секунда	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
мировых	мировой	ADJ	Case=Loc|Degree=Pos|Number=Plur
мировых	мировой	ADJ	Case=Gen|Degree=Pos|Number=Plur
завершилась	завершиться	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
